2024/2025 Semester 1 Final Teaching Timetable,,,,,
,,,,,
BIUST - AUDITORIUM,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
1400-1450,CIVE 415 LECTURE,GLEN 311 LECTURE,"GEME 414 TUTORIAL PHYS,PA CHEM,PA MATHS,STAT,EARTH,BIOL",ENVS 201 LECTURE,BIOL 314 LECTURE
1500-1550,CIVE 415 LECTURE,MINE 415 LECTURE,MATH 202 LECTURE,ENVS 201 LECTURE,BIOL 314 LECTURE
1600-1650,STAT 309 LECTURE,MINE 415 LECTURE,ENVS 405 TUTORIAL,MECE 412 TUTORIAL,STAT 611 LECTURE
1700-1750,CHEM 101 TUTORIAL GROUP E,MECE 211 TUTORIAL GROUP I,MMEE 313 TUT,MMEE 410 TUT,
1800-1850,CHCL 101 LECTURE,CHCL 102 LECTURE,CHCL 101 LECTURE,CHCL 102 LECTURE,
1900-1950,CHCL 101 LECTURE,CHCL 102 LECTURE,CHCL 101 LECTURE,CHCL 102 LECTURE,
BIUST -,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 119/003,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,CHEM 203 Tutorial PA CHEMISTRY,MMEE 515 LECTURE,CIVE 517 WORKSHOP,TELE 513 LECTURE,GLEN 418 TUTORIAL
0900-0950,,CHEM 409 Lecture,CIVE 517 WORKSHOP,TELE 513 LECTURE,INFS 451 LECTURE
1000-1050,ENVS 6101 LECTURE,INME 311 TUTORIAL,CIVE 311 Tutorial,GEOL 207 TUTORIAL,INFS 451 LECTURE
1100-1150,,COMP 353 LECTURE,MECE 211 TUTORIAL GROUP G,STAT 621 TUT,GEME 512 LECTURE
1200-1250,FRSC 403 LECTURE,COMP 353 LECTURE,INME 413 LECTURE,BIOL 101 TUTORIAL ENVIRONMENTAL SC,GEME 512 LECTURE
1300-1350,CHEM 101 TUTORIAL GROUP D,ALSS 201 Tutorial Group E,INME 413 LECTURE,MATH 409 LECTURE,MATH 401 LECTURE
1400-1450,GEME 415 LECTURE,CHEM 101 TUTORIAL GROUP F,MATH 101 TUT CIVIL,MATH 409 LECTURE,MATH 601 LECTURE
1500-1550,GEME 415 LECTURE,CIVE 416 TUTORIAL,ENER 412 LECTURE,,MATH 601 LECTURE
1600-1650,MATH 411 TUTORIAL,MINE 511 LECTURE,ENER 412 LECTURE,INFS 441 LECTURE,ALSS 101 Tutorial Group B
1700-1750,CIVE 414 TUTORIAL,MINE 511 LECTURE,FRSC 301 LECTURE,INFS 441 LECTURE,
1800-1850,,,,CHCL 104 LECTURE,
1900-1950,,,,CHCL 104 LECTURE,
BIUST - 119/004,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,BIOL 101 TUTORIAL PHYSICS,GEOL 301 TUTORIAL,GEOL 305 LECTURE,CHEE 514 LECTURE,
0900-0950,,,GEOL 305 LECTURE,CHEE 514 LECTURE,STAT 421 & STAT 603 Lecture
1000-1050,ALSS 101 Lecture Group A,STAT 611 LECTURE,MATH 614 Lecture,MECE 211 TUTORIAL GROUP K,
1100-1150,CHCL 103 LECTURE,ALSS 201 Tutorial Group K,CHEM 303 Tutorial,MMEE 210 TUT CIVIL,INME 515 LECTURE
1200-1250,CHCL 103 LECTURE,EEEN 413 LECTURE,CHEE 415 LECTURE,,INME 515 LECTURE
1300-1350,BIOL 101 TUTORIAL PA MATHEMATICS,EEEN 413 LECTURE,CHEE 415 LECTURE,MATH 629 TUT,CHEM 409 LECTURE
1400-1450,GEOL 403 LECTURE,EEEN 412 TUTORIAL,MMEE 210 TUT MECHATRONICS,CHEM 303 LECTURE,CHEM 409 LECTURE
1500-1550,GEOL 403 LECTURE,MATH 101 TUT GEOLOGICAL,MMEE 210 TUT MECHANICAL,INME 314 LECTURE,
1600-1650,GEOL 625 LECTURE,CHEE 516 LECTURE,ENVS 307 LECTURE,INME 314 LECTURE,BIOL 203 Tutorial
1700-1750,GEOL 625 LECTURE,CHEE 516 LECTURE,ENVS 307 LECTURE,ALSS 101 Lecture Group I,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 119/008,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,INME 512 LECTURE,ENER 411 LECTURE,,MATH 405 LECTURE,PHYS 202 LECTURE
0900-0950,INME 512 LECTURE,ENER 411 LECTURE,ENVS 309 LECTURE,ALSS 201 Lecture Group I,PHYS 202 LECTURE
1000-1050,GEOL 303 TUTORIAL,GEOL 601 LECTURE,ENVS 309 LECTURE,MECE 313 TUTORIAL,MECE 511 TUTORIAL
1100-1150,CHEM 402 LECTURE,GEOL 615 LECTURE,INFS 312 TUTORIAL,,MATH 405 LECTURE
1200-1250,CHCL 107 LECTURE,GEOL 615 LECTURE,CTEN 415 LECTURE,,PHYS 404 LECTURE
1300-1350,CHCL 107 LECTURE,,CTEN 415 LECTURE,ALSS 201 Lecture Group J,ENER 513 LECTURE
1400-1450,CHEM 405 LECTURE,EEEN 510 LECTURE,"GEME 414 TUTORIAL COMP SC,ENV SC,FORE,GEOL,INFO",MATH 202 LECTURE,ENER 513 LECTURE
1500-1550,MECE 211 TUTORIAL GROUP J,EEEN 510 LECTURE,MATH 624 LECTURE,MECE 311 TUTORIAL MECHANICAL & MECHATRONICS,INFS 451 TUTORIAL
1600-1650,,ENVS 401 TUTORIAL,MATH 624 LECTURE,MINE 416 LECTURE,STAT 309 TUT
1700-1750,CHEM 205 TUTORIAL GEOLOGY & EARTH,MATH 101 TUT PA CHEM,GEOL 611 TUT,MINE 416 LECTURE,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 115/002,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,COMP 101 LAB GROUP EARTH,GLEN 416 LAB,COMP 342 LAB,,COMP 311 LAB
0900-0950,COMP 101 LAB GROUP EARTH,GLEN 416 LAB,COMP 342 LAB,,COMP 311 LAB
1000-1050,COMP 101 LAB GROUP EARTH,,COMP 342 LAB,,COMP 311 LAB
1100-1150,COMP 412 LAB,,,COMP 331 LAB,COMP 101 LAB GROUP COMP SC
1200-1250,COMP 412 LAB,COMP 302 LAB,,COMP 331 LAB,COMP 101 LAB GROUP COMP SC
1300-1350,COMP 332 LAB,COMP 302 LAB,,COMP 331 LAB,COMP 101 LAB GROUP COMP SC
1400-1450,COMP 332 LAB,COMP 302 LAB,,,COMP 101 LAB GROUP MECHANICAL
1500-1550,COMP 332 LAB,COMP 101 LAB GROUP CHEMICAL & MATERIALS,,COMP 211 LAB GROUP H,COMP 101 LAB GROUP MECHANICAL
1600-1650,,COMP 101 LAB GROUP CHEMICAL & MATERIALS,,COMP 211 LAB GROUP H,COMP 101 LAB GROUP MECHANICAL
1700-1750,,COMP 101 LAB GROUP CHEMICAL & MATERIALS,,COMP 211 LAB GROUP H,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 115/003 STATISTICS COMPUTER LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,STAT 401 Lecture,MATH 622 LECTURE,STAT 414 LECTURE,STAT 303 LECTURE,STAT 303 LAB
0900-0950,STAT 416 LECTURE,MATH 622 LECTURE,STAT 414 LECTURE,STAT 303 LECTURE,STAT 303 LAB
1000-1050,STAT 416 LECTURE,MATH 629 LECTURE,,MATH 629 LECTURE,
1100-1150,MATH 629 LECTURE,,,STAT 401 LECTURE,
1200-1250,,STAT 612 TUT,STAT 416 TUT,STAT 401 LECTURE,STAT 612 LAB
1300-1350,MATH 615 LECTURE,MATH 615 LECTURE,,STAT 615 LECTURE,STAT 612 LAB
1400-1450,,STAT 416 Lecture,,STAT 615 LECTURE,
1500-1550,,STAT 401 LECTURE,,STAT 612 LECTURE,
1600-1650,,STAT 401 LECTURE,,STAT 612 LECTURE,MATH 615 TUT
1700-1750,,,MATH 615 LECTURE,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 115/001,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,COMP 101 LAB GROUP GEOLOGY,INFS 312 LAB,COMP 211 LAB GROUP E & PHYSICS,,
0900-0950,COMP 101 LAB GROUP GEOLOGY,INFS 312 LAB,COMP 211 LAB GROUP E & PHYSICS,,
1000-1050,COMP 101 LAB GROUP GEOLOGY,INFS 312 LAB,COMP 211 LAB GROUP E & PHYSICS,,
1100-1150,,INFS 411 LAB,,,
1200-1250,COMP 101 LAB GROUP COMP &TELE,INFS 411 LAB,COMP 101 LAB GROUP GEOLOGICAL,COMP 221 LECTURE,
1300-1350,COMP 101 LAB GROUP COMP &TELE,INFS 411 LAB,COMP 101 LAB GROUP GEOLOGICAL,COMP 221 LECTURE,
1400-1450,COMP 101 LAB GROUP COMP &TELE,,COMP 101 LAB GROUP GEOLOGICAL,,
1500-1550,COMP 441 LAB,COMP 101 LAB GROUP MINING,COMP 311 LAB,COMP 353 LAB,INFS 361 LAB
1600-1650,COMP 441 LAB,COMP 101 LAB GROUP MINING,COMP 311 LAB,COMP 353 LAB,INFS 361 LAB
1700-1750,COMP 441 LAB,COMP 101 LAB GROUP MINING,COMP 311 LAB,COMP 353 LAB,INFS 361 LAB
1800-1850,,,,,
1900-1950,,,,,
BIUST - 3D LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,CPEN 513 LAB,,MINE 411 LAB,EEEN 411 LAB ELECTRICAL & MECHANICAL,
0900-0950,CPEN 513 LAB,MCTE 511 LAB,MINE 411 LAB,EEEN 411 LAB ELECTRICAL & MECHANICAL,
1000-1050,CETG 111 LAB GROUP GEOLOGICAL & MINING,MCTE 511 LAB,MINE 411 LAB,EEEN 411 LAB ELECTRICAL & MECHANICAL,CETG 111 LAB GROUP INDUSTRIAL & MECHANICAL
1100-1150,CETG 111 LAB GROUP GEOLOGICAL & MINING,EEEN 514 LAB,,CETG 111 LAB GROUP COMPUTER & TELE,CETG 111 LAB GROUP INDUSTRIAL & MECHANICAL
1200-1250,CETG 111 LAB GROUP GEOLOGICAL & MINING,EEEN 514 LAB,,CETG 111 LAB GROUP COMPUTER & TELE,CETG 111 LAB GROUP INDUSTRIAL & MECHANICAL
1300-1350,,EEEN 514 LAB,EEEN 512/ENER 415 LAB,CETG 111 LAB GROUP COMPUTER & TELE,CETG 111 LAB GROUP ELECTRICAL
1400-1450,,,EEEN 512/ENER 415 LAB,,CETG 111 LAB GROUP ELECTRICAL
1500-1550,CETG 111 LAB GROUP MECHATRONICS,CETG 111 LAB GROUP CIVIL,CETG 111 LAB GROUP CHEMICAL & MATERIALS,COMP 211 LAB GROUP I,CETG 111 LAB GROUP ELECTRICAL
1600-1650,CETG 111 LAB GROUP MECHATRONICS,CETG 111 LAB GROUP CIVIL,CETG 111 LAB GROUP CHEMICAL & MATERIALS,COMP 211 LAB GROUP I,EEEN 411 TUTORIAL
1700-1750,CETG 111 LAB GROUP MECHATRONICS,CETG 111 LAB GROUP CIVIL,CETG 111 LAB GROUP CHEMICAL & MATERIALS,COMP 211 LAB GROUP I,
1800-1850,,,,,
1900-1950,,,,,
BIUST - BIOLOGY COMPUTER LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,BIOL 601 LECTURE,BIOL 602 LECTURE,BIOL 406 LECTURE,COMP 231 LAB,BIOL 201 Tutorial
0900-0950,BIOL 601 LECTURE,BIOL 602 LECTURE,BIOL 406 LECTURE,COMP 231 LAB,BIOL 201 Tutorial
1000-1050,BIOL 601 LECTURE,,,COMP 231 LAB,
1100-1150,BIOL 403 LECTURE,,COMP 201 LAB,,
1200-1250,BIOL 403 LECTURE,BIOL 603 LECTURE,COMP 201 LAB,BIOL 305 LECTURE,BIOL 401 LAB
1300-1350,BIOL 302 LECTURE,BIOL 603 LECTURE,COMP 201 LAB,BIOL 305 LECTURE,BIOL 401 LAB
1400-1450,BIOL 302 LECTURE,COMP 221 LAB,,BIOL 401 LECTURE,BIOL 401 LAB
1500-1550,,COMP 221 LAB,,BIOL 201 LECTURE,BIOL 401 LECTURE
1600-1650,,BIOL 202 LECTURE,,BIOL 201 LECTURE,
1700-1750,,BIOL 202 LECTURE,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - PHYSICS COMPUTER LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,PHYS 311 LAB,COMP 211 LAB GROUP J,COMP 101 LAB GROUP MATHS & STATS,,MCTE 521 LAB
0900-0950,PHYS 311 LAB,COMP 211 LAB GROUP J,COMP 101 LAB GROUP MATHS & STATS,,MCTE 521 LAB
1000-1050,PHYS 311 LAB,COMP 211 LAB GROUP J,COMP 101 LAB GROUP MATHS & STATS,,MCTE 521 LAB
1100-1150,,,,,
1200-1250,,COMP 101 LAB GROUP FORENSIC,,CPEN 522 LAB,COMP 101 LAB GROUP BIOLOGY 2
1300-1350,,COMP 101 LAB GROUP FORENSIC,,CPEN 522 LAB,COMP 101 LAB GROUP BIOLOGY 2
1400-1450,,COMP 101 LAB GROUP FORENSIC,,CPEN 522 LAB,COMP 101 LAB GROUP BIOLOGY 2
1500-1550,,MINS 412 LAB,,,COMP 361 LAB
1600-1650,,MINS 412 LAB,,,COMP 361 LAB
1700-1750,,MINS 412 LAB,,,COMP 361 LAB
1800-1850,,,,,
1900-1950,,,,,
BIUST - ENVIRONMENTAL SCIENCES COMPUTER LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,COMP 451 LAB,COMP 211 LAB GROUP K,COMP 101 LAB GROUP PA CHEM,,
0900-0950,COMP 451 LAB,COMP 211 LAB GROUP K,COMP 101 LAB GROUP PA CHEM,,COMP 101 LAB GROUP INFO
1000-1050,,COMP 211 LAB GROUP K,COMP 101 LAB GROUP PA CHEM,COMP 101 LAB GROUP MECHATRONICS,COMP 101 LAB GROUP INFO
1100-1150,ENVS 6101 LAB,COMP 101 LAB GROUP ENVIRONMENTAL SCIENCE & PHYSICS,,COMP 101 LAB GROUP MECHATRONICS,COMP 101 LAB GROUP INFO
1200-1250,ENVS 6101 LAB,COMP 101 LAB GROUP ENVIRONMENTAL SCIENCE & PHYSICS,ENVS 6103 LAB,COMP 101 LAB GROUP MECHATRONICS,COMP 101 LAB GROUP BIOLOGY 1
1300-1350,,COMP 101 LAB GROUP ENVIRONMENTAL SCIENCE & PHYSICS,ENVS 6103 LAB,,COMP 101 LAB GROUP BIOLOGY 1
1400-1450,COMP 101 LAB GROUP INDUSTRIAL,,ENVS 6103 LAB,,COMP 101 LAB GROUP BIOLOGY 1
1500-1550,COMP 101 LAB GROUP INDUSTRIAL,COMP 101 LAB GROUP ELECTRICAL,COMP 101 LAB GROUP CIVIL,COMP 211 LAB GROUP G,GEOL 401 LAB
1600-1650,COMP 101 LAB GROUP INDUSTRIAL,COMP 101 LAB GROUP ELECTRICAL,COMP 101 LAB GROUP CIVIL,COMP 211 LAB GROUP G,GEOL 401 LAB
1700-1750,,COMP 101 LAB GROUP ELECTRICAL,COMP 101 LAB GROUP CIVIL,COMP 211 LAB GROUP G,GEOL 401 LAB
1800-1850,,,,,
1900-1950,,,,,
BIUST - PHYSICS YEAR 2 LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,PHYS 202 LAB,
0900-0950,,,,PHYS 202 LAB,
1000-1050,,,,PHYS 202 LAB,
1100-1150,PHYS 201 LAB,,,,
1200-1250,PHYS 201 LAB,,,,
1300-1350,PHYS 201 LAB,,,,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - STATICS AND DYNAMICS LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,MECE 211 LAB GROUP H,MECE 211 LAB GROUP I,,
0900-0950,,MECE 211 LAB GROUP H,MECE 211 LAB GROUP I,,
1000-1050,,MECE 211 LAB GROUP H,MECE 211 LAB GROUP I,,
1100-1150,,MECE 211 LAB GROUP G,,,
1200-1250,,MECE 211 LAB GROUP G,MECE 211 LAB GROUP K,,
1300-1350,,MECE 211 LAB GROUP G,MECE 211 LAB GROUP K,,
1400-1450,,,MECE 211 LAB GROUP K,,
1500-1550,,,,MECE 211 LAB GROUP J,
1600-1650,,,,MECE 211 LAB GROUP J,
1700-1750,,,,MECE 211 LAB GROUP J,
1800-1850,,,,,
1900-1950,,,,,
BIUST - PHYSICS LAB 6,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/016,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,MMEE 210 LAB MECHANICAL & MECHATRONICS,INME 515 LAB,MMEE 210 LAB MINING & GEOLOGICAL,INME 511 LAB INDUSTRIAL,INME 512 LAB INDUSTRIAL
0900-0950,MMEE 210 LAB MECHANICAL & MECHATRONICS,INME 515 LAB,MMEE 210 LAB MINING & GEOLOGICAL,INME 511 LAB INDUSTRIAL,INME 512 LAB INDUSTRIAL
1000-1050,MMEE 210 LAB MECHANICAL & MECHATRONICS,INME 515 LAB,MMEE 210 LAB MINING & GEOLOGICAL,INME 511 LAB INDUSTRIAL,INME 512 LAB INDUSTRIAL
1100-1150,INME 313 LAB,INME 314 LAB,,,
1200-1250,INME 313 LAB,INME 314 LAB,MMEE 210 LAB ELECTRICAL & IND,MECE 511 LAB,MMEE 210 LAB MATERIALS & CHEMICAL
1300-1350,INME 313 LAB,INME 314 LAB,MMEE 210 LAB ELECTRICAL & IND,MECE 511 LAB,MMEE 210 LAB MATERIALS & CHEMICAL
1400-1450,,INME 512 LAB MECHATRONICS,MMEE 210 LAB ELECTRICAL & IND,MECE 511 LAB,MMEE 210 LAB MATERIALS & CHEMICAL
1500-1550,INME 511 LAB MECHANICAL,INME 512 LAB MECHATRONICS,INME 414 LAB,MMEE 210 LAB CIVIL & COMP,MMEE 513 LAB
1600-1650,INME 511 LAB MECHANICAL,INME 512 LAB MECHATRONICS,INME 414 LAB,MMEE 210 LAB CIVIL & COMP,MMEE 513 LAB
1700-1750,INME 511 LAB MECHANICAL,,INME 414 LAB,MMEE 210 LAB CIVIL & COMP,MMEE 513 LAB
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/013,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,INME 413 LAB,
0900-0950,INME 411 LAB,,,INME 413 LAB,
1000-1050,INME 411 LAB,,,INME 413 LAB,
1100-1150,INME 411 LAB,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,INME 412 LAB,,,
1500-1550,,INME 412 LAB,,,
1600-1650,,INME 412 LAB,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - B5/G14 (MICROBIOLOGY LAB),,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,BIOL 202 LAB PA CHEM & FORENSIC,,
0900-0950,,BIOL 302 LAB,BIOL 202 LAB PA CHEM & FORENSIC,,
1000-1050,,BIOL 302 LAB,BIOL 202 LAB PA CHEM & FORENSIC,BIOL 406 LAB,
1100-1150,,BIOL 302 LAB,,BIOL 406 LAB,
1200-1250,,,,BIOL 406 LAB,BIOL 202 LAB BIOLOGY
1300-1350,,,,,BIOL 202 LAB BIOLOGY
1400-1450,,,,,BIOL 202 LAB BIOLOGY
1500-1550,,,BIOL 405 LAB,,
1600-1650,,,BIOL 405 LAB,,
1700-1750,,,BIOL 405 LAB,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - B5/G01,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,BIOL 303 LAB
1000-1050,,,,,BIOL 303 LAB
1100-1150,,,,,BIOL 303 LAB
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,BIOL 403 LAB,,BIOL 203 LAB,,
1600-1650,BIOL 403 LAB,,BIOL 203 LAB,,
1700-1750,BIOL 403 LAB,,BIOL 203 LAB,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/009,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,MINS 311 LAB MECHANICAL & MECHATRONICS,,,MINS 311 LAB ELECTRICAL & TELE
1100-1150,,MINS 311 LAB MECHANICAL & MECHATRONICS,,,MINS 311 LAB ELECTRICAL & TELE
1200-1250,,MINS 311 LAB MECHANICAL & MECHATRONICS,,,MINS 311 LAB ELECTRICAL & TELE
1300-1350,,,MINS 411 LAB,,
1400-1450,,,MINS 411 LAB,,
1500-1550,,,MINS 411 LAB,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/008,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,EEEN 311 LAB ELECTRICAL,,EEEN 211 LAB GROUP H,,
0900-0950,EEEN 311 LAB ELECTRICAL,,EEEN 211 LAB GROUP H,,
1000-1050,EEEN 311 LAB ELECTRICAL,,EEEN 211 LAB GROUP H,,
1100-1150,,,,,
1200-1250,,,EEEN 211 LAB GROUP J,,
1300-1350,,,EEEN 211 LAB GROUP J,,EEEN 211 LAB GROUP I
1400-1450,,,EEEN 211 LAB GROUP J,,EEEN 211 LAB GROUP I
1500-1550,,,EEEN 311 MECHANICAL & COMP & TELE,,EEEN 211 LAB GROUP I
1600-1650,,,EEEN 311 MECHANICAL & COMP & TELE,,
1700-1750,,,EEEN 311 MECHANICAL & COMP & TELE,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/ 018,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,TELE 522 LAB,,,
1200-1250,,TELE 522 LAB,,,
1300-1350,,TELE 522 LAB,,,
1400-1450,,,,,TELE 511 LAB
1500-1550,TELE 513 LAB,,,,TELE 511 LAB
1600-1650,TELE 513 LAB,,,,TELE 511 LAB
1700-1750,TELE 513 LAB,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/010,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,MECE 311 LAB MECHANICAL & MECHATRONICS
1100-1150,,,,,MECE 311 LAB MECHANICAL & MECHATRONICS
1200-1250,MECE 412 LAB,,MECE 311 LAB MINING & GEOLOGICAL,MECE 312 LAB CHEMICAL,MECE 311 LAB MECHANICAL & MECHATRONICS
1300-1350,MECE 412 LAB,,MECE 311 LAB MINING & GEOLOGICAL,MECE 312 LAB CHEMICAL,
1400-1450,MECE 412 LAB,MECE 312 LAB MECHANICAL,MECE 311 LAB MINING & GEOLOGICAL,MECE 312 LAB CHEMICAL,
1500-1550,,MECE 312 LAB MECHANICAL,,,
1600-1650,,MECE 312 LAB MECHANICAL,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/017,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,MINE 414 LAB,,MINE 515 LAB,MINE 415 LAB,
0900-0950,MINE 414 LAB,,MINE 515 LAB,MINE 415 LAB,
1000-1050,MINE 414 LAB,,MINE 515 LAB,MINE 415 LAB,
1100-1150,GLEN 514 LAB,,,,
1200-1250,GLEN 514 LAB,,MINE 523 LAB,MINE 416 LAB,
1300-1350,,,MINE 523 LAB,MINE 416 LAB,
1400-1450,,,,MINE 416 LAB,
1500-1550,,,,MINE 511 LAB,GLEN 313 LAB
1600-1650,,,,MINE 511 LAB,GLEN 313 LAB
1700-1750,,,,MINE 511 LAB,GLEN 313 LAB
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/114,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,EEEN 411 LAB ELECTRICAL & MECHANICAL,EEEN 519 LAB
0900-0950,,,,EEEN 411 LAB ELECTRICAL & MECHANICAL,EEEN 519 LAB
1000-1050,,,,EEEN 411 LAB ELECTRICAL & MECHANICAL,
1100-1150,,EEEN 414 LAB MECHATRONICS,,,
1200-1250,EEEN 411 LAB MECHATRONICS & COMPUTER AND TELE,EEEN 414 LAB MECHATRONICS,,,
1300-1350,EEEN 411 LAB MECHATRONICS & COMPUTER AND TELE,EEEN 414 LAB MECHATRONICS,,CTEN 512 LAB,
1400-1450,EEEN 411 LAB MECHATRONICS & COMPUTER AND TELE,,,CTEN 512 LAB,
1500-1550,,,,CTEN 512 LAB,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/019,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,MINE 513 LAB,,,,
0900-0950,MINE 513 LAB,,,,
1000-1050,MINE 513 LAB,,,,
1100-1150,MECE 313 LAB,,,MINE 512 LAB,
1200-1250,MECE 313 LAB,,,MINE 512 LAB,
1300-1350,MECE 313 LAB,,,MINE 512 LAB,
1400-1450,,,,,MINE 514 LAB
1500-1550,,,MINE 413 LAB,,MINE 514 LAB
1600-1650,,,MINE 413 LAB,,
1700-1750,,,MINE 413 LAB,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 102/019,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,BIOL 304 LAB,BIOL 402 LAB
1000-1050,,,,BIOL 304 LAB,BIOL 402 LAB
1100-1150,,,,BIOL 304 LAB,BIOL 402 LAB
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,BIOL 204 LAB,,,,
1600-1650,BIOL 204 LAB,,,,
1700-1750,BIOL 204 LAB,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - SOIL SCIENCE SEDIMENTOLOGY LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
